Bonus Name,Aztecs,Berbers,Britons,Burmese,Byzantines,Celts,Chinese,Ethiopians,Franks,Goths,Huns,Incas,Indians,Italians,Japanese,Khmer,Koreans,Magyars,Malay,Malians,Mayans,Mongols,Persians,Portuguese,Saracens,Slavs,Spanish,Teutons,Turks,Vietnamese,Vikings
Guard_Tower_Range_in_the_Imperial_Age,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Halberdier_AttackBonusvsArcher_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsBuilding_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsBuilding_unpacked_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsCamel_starting_in_the_Imperial_Age,26,26,26,29,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
Halberdier_AttackBonusvsCastle_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsCavalry_archer_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsCavalry_starting_in_the_Imperial_Age,32,32,32,35,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Halberdier_AttackBonusvsCondottiero_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsEagle_Warrior_starting_in_the_Imperial_Age,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Halberdier_AttackBonusvsGunpowder_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsInfantry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsMonk_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsRam_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsShip_starting_in_the_Imperial_Age,17,17,17,20,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Halberdier_AttackBonusvsSiege_weapon_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsSpearman_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsStandard_building_starting_in_the_Imperial_Age,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Halberdier_AttackBonusvsStone_defense_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsTurtle_Ship_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsUnique_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsWall_and_gate_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halberdier_AttackBonusvsWar_elephant_starting_in_the_Imperial_Age,28,28,28,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Halberdier_cost_in_Food,35,35,35,35,35,35,35,35,35,22.75,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
Halberdier_cost_in_Wood,25,25,25,25,25,25,25,25,25,16.25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Halberdier_creation_speed,18.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Halberdier_move_Speed,1,1,1,1,1,1.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Halberdier_pierce_armor_rating_in_the_Castle_Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Halberdier_pierce_armor_rating_in_the_Feudal_Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Halberdier_pierce_armor_rating_in_the_Imperial_Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Halberdier_Rate_of_Fire_starting_in_the_Imperial_Age,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.8125,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05
Hand_Cannoneer_cost_in_Food,45,45,45,45,45,45,45,45,45,45,45,45,45,36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Hand_Cannoneer_cost_in_Gold,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50
Hand_Cannoneer_creation_speed,28.9,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
Hand_Cannoneer_Hit_points,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,43.75,42,35
Hand_Cannoneer_Rate_of_Fire,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,3.49,4.0135,3.49,3.49,3.49,3.49
Hand_Cart_cost_in_Food_in_the_Castle_Age,300,300,300,300,300,300,255,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Hand_Cart_cost_in_Food_in_the_Imperial_Age,300,300,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Hand_Cart_cost_in_Wood_in_the_Castle_Age,200,200,200,200,200,200,170,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Hand_Cart_cost_in_Wood_in_the_Imperial_Age,200,200,200,200,200,200,160,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Heated_Shot_cost_in_Food_in_the_Castle_Age,350,350,350,350,350,350,297.5,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
Heated_Shot_cost_in_Food_in_the_Imperial_Age,350,350,350,350,350,350,280,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
Heated_Shot_cost_in_Gold_in_the_Castle_Age,100,100,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Heated_Shot_cost_in_Gold_in_the_Imperial_Age,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Heavey_Cavalry_Archers_bonus_rating_against_standard_buildings,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,7,7,7,7,7,7
Heavy_Camel_cost_in_food,55,55,55,55,41.25,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
Heavy_Camel_cost_in_gold,60,60,60,60,45,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Heavy_Camel_creation_speed,18.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Heavy_Camel_gold_cost,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,51,60,60,60,60,60,60,60
Heavy_Camel_pierce_armor_rating,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy_Cavalry_Archer_creation_speed,22.95,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Heavy_Cavalry_Archer_gold_cost,60,60,60,60,60,60,60,60,60,60,48,60,60,60,60,60,60,60,60,60,60,60,60,51,60,60,60,60,60,60,60
Heavy_Cavalry_Archer_HP_rating,60,60,60,60,60,60,60,60,72,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,60
Heavy_Cavalry_Archer_wood_cost_in_the_Castle_Age,40,40,40,40,40,40,40,40,40,40,36,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Heavy_Cavalry_Archer_wood_cost_in_the_Imperial_Age,40,40,40,40,40,40,40,40,40,40,32,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Heavy_Demolition_Ship_creation_speed,26.35,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Heavy_Demolition_Ship_gold_cost,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50
Heavy_Demolition_Ship_HP,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,77,70,70,70,70,70,70,70
Heavy_Plow_cost_in_Food_in_the_Castle_Age,125,125,125,125,125,125,106.25,125,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
Heavy_Plow_cost_in_Food_in_the_Imperial_Age,125,125,125,125,125,125,100,125,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
Heavy_Plow_cost_in_Wood_in_the_Castle_Age,125,125,125,125,125,125,106.25,125,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
Heavy_Plow_cost_in_Wood_in_the_Imperial_Age,125,125,125,125,125,125,100,125,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
Heavy_Scorpion_cost_in_Gold,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,63.75,75,63.75,75,75,75,75,75
Heavy_Scorpion_cost_in_Wood,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,63.75,75,75,75,75,75
Heavy_Scorpion_creation_speed,25.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Heavy_Scorpion_Rate_of_Fire,3.6,3.6,3.6,3.6,3.6,4.32,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
Herbal_Medicine_cost_in_Gold_in_the_Castle_Age,350,350,350,175,350,350,297.5,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
Herbal_Medicine_cost_in_Gold_in_the_Imperial_Age,350,350,350,175,350,350,280,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
Horse_Collar_cost_in_Food_in_the_Castle_Age,75,75,75,75,75,75,63.75,75,0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Horse_Collar_cost_in_Food_in_the_Feudal_Age,75,75,75,75,75,75,67.5,75,0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Horse_Collar_cost_in_Food_in_the_Imperial_Age,75,75,75,75,75,75,60,75,0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Horse_Collar_cost_in_Wood_in_the_Castle_Age,75,75,75,75,75,75,63.75,75,0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Horse_Collar_cost_in_Wood_in_the_Feudal_Age,75,75,75,75,75,75,67.5,75,0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Horse_Collar_cost_in_Wood_in_the_Imperial_Age,75,75,75,75,75,75,60,75,0,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
House_build_time,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17.5,25,25,25,25
House_cost_in_wood,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21.25,25,25,25,25,25,25,25,25,25,25,25
House_HP_upon_reaching_Castle_Age,900,900,900,900,1170,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
House_HP_upon_reaching_Dark_Age,550,550,550,550,605,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550
House_HP_upon_reaching_Feudal_Age,750,750,750,750,900,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
House_HP_upon_reaching_Imperial_Age,900,900,900,900,1260,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
Husbandry_cost_in_Food_in_the_Castle_Age,150,150,150,150,150,150,127.5,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Husbandry_cost_in_Food_in_the_Imperial_Age,150,150,150,150,150,150,120,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Huskarl_AttackBonusvsStandard_building,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Huskarl_cost_in_Food,52,52,52,52,52,52,52,52,52,33.8,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
Huskarl_cost_in_Gold,26,26,26,26,26,26,26,26,26,16.9,26,26,26,26,26,26,26,26,26,26,26,26,26,22.1,26,26,26,26,26,26,26
Hussar_creation_speed,25.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Hussar_Hit_points,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,97.5,75,75,75,75,75,75,75,75,75
Hussar_unit_cost_in_Food,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,68,80,80,80,80,80,80,80,80,80,80,80,80,80
Illumination_cost_in_Gold_in_the_Imperial_Age,120,120,120,60,120,120,96,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
Imperial_Age_food_reward,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imperial_Age_gold_reward,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imperial_Age_research_cost_in_Food_in_the_Castle_Age,1000,1000,1000,1000,670,1000,850,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Imperial_Age_research_cost_in_Gold_in_the_Castle_Age,800,800,800,800,536,800,680,800,800,800,800,800,800,680,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
Imperial_Age_research_maximum_buildings_required,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Imperial_Age_research_time,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,38,190,190,190,190,190,190,190,190,190,190,190,190
Imperial_Camel_cost_in_food,55,55,55,55,41.25,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
Imperial_Camel_cost_in_gold,60,60,60,60,45,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Imperial_Camel_gold_cost,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,51,60,60,60,60,60,60,60
Imperial_Camel_pierce_armor_rating,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imperial_Skirmisher_cost_in_food,25,25,25,25,18.75,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Imperial_Skirmisher_cost_in_wood,35,35,35,35,26.25,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
Imperial_Skirmisher_HP,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,42,35
Iron_Casting_cost_in_Food_in_the_Castle_Age,220,220,220,220,220,220,187,220,220,220,220,220,220,220,220,220,220,0,220,220,220,220,220,220,220,220,220,220,220,220,220
Iron_Casting_cost_in_Food_in_the_Imperial_Age,220,220,220,220,220,220,176,220,220,220,220,220,220,220,220,220,220,0,220,220,220,220,220,220,220,220,220,220,220,220,220
Iron_Casting_cost_in_Gold_in_the_Castle_Age,120,120,120,120,120,120,102,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120
Iron_Casting_cost_in_Gold_in_the_Imperial_Age,120,120,120,120,120,120,96,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120
Iron_Casting_upgrade_cost_in_Gold,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120
Jaguar_Warrior_creation_speed,14.45,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Jaguar_Warrior_gold_cost,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25.5,30,30,30,30,30,30,30
Janissary_gold_cost,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,46.75,55,55,55,55,55,55,55
Janissary_Hit_points,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,55,44,44
Kamayuk_gold_cost,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25.5,30,30,30,30,30,30,30
Karambit_Warrior_gold_cost,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12.75,15,15,15,15,15,15,15
Keep_Construction_time,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,53.6,80,80,80,80,80,80,80,80,80,56,80,80,80,80
Keep_cost_in_stone,125,125,125,125,125,125,125,125,125,125,125,106.25,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
Keep_cost_in_wood,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50,50,50,50,50
Keep_Garrison_count,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5
Keep_HP_upon_reaching_Imperial_Age,2250,2250,2250,2250,3150,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
Keep_Range_in_the_Imperial_Age,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Knight_cost_in_Food_in_the_Castle_Age,60,51,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Knight_cost_in_Food_in_the_Imperial_Age,60,48,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Knight_cost_in_Gold_in_the_Castle_Age,75,63.75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,63.75,75,75,75,75,75,75,75
Knight_cost_in_Gold_in_the_Imperial_Age,75,60,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,63.75,75,75,75,75,75,75,75
Knight_HP_rating,100,100,100,100,100,100,100,100,120,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Leather_Archer_Armor_cost_in_Food_in_the_Castle_Age,150,150,150,150,150,150,127.5,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Leather_Archer_Armor_cost_in_Food_in_the_Imperial_Age,150,150,150,150,150,150,120,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Leather_Archer_Armor_cost_in_Gold_in_the_Castle_Age,150,150,150,150,150,150,127.5,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,0,150,150,150,150
Leather_Archer_Armor_cost_in_Gold_in_the_Imperial_Age,150,150,150,150,150,150,120,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,0,150,150,150,150
Light_Cavalry_Hit_points,60,60,60,60,60,60,60,60,72,60,60,60,60,60,60,60,60,60,60,60,60,78,60,60,60,60,60,60,60,60,60
Light_Cavalry_unit_cost_in_Food_in_the_Castle_Age,80,68,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,68,80,80,80,80,80,80,80,80,80,80,80,80,80
Light_Cavalry_unit_cost_in_Food_in_the_Imperial_Age,80,64,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,68,80,80,80,80,80,80,80,80,80,80,80,80,80
Light_Cavalry_UpCost_food,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,500,500
Light_Cavalry_UpCost_gold,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,0,600,600
Llama_at_start_of_game,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsArcher_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsArcher_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsBuilding_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsBuilding_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsBuilding_unpacked_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsBuilding_unpacked_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCamel_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCamel_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCastle_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCastle_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCavalry_archer_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCavalry_archer_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCavalry_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCavalry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCondottiero_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsCondottiero_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsEagle_Warrior_starting_in_the_Castle_Age,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Long_Swordsman_AttackBonusvsEagle_Warrior_starting_in_the_Imperial_Age,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Long_Swordsman_AttackBonusvsGunpowder_unit_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long_Swordsman_AttackBonusvsGunpowder_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
